INCIDENT_DATE,REG,FLT,OPID,AIRPORT_ID
2015-02-14 00:38:00,N588NW,1104,DAL,PHNL
2015-02-14 10:41:00,N625SF,,BUS,KSRQ
2015-02-14 12:18:00,N258PC,22L,BUS,KLFT
2015-02-14 19:35:00,,8102,SCX,KGPT
2015-02-15 00:00:00,,,,KSLC
2015-02-15 09:28:00,JA780A,8,ANA,KSFO
2015-02-15 12:25:00,N650FC,,BUS,KLFT
2015-02-15 19:00:00,N913EV,4773,SKW,KSLC
2015-02-15 19:20:00,N8600F,388,SWA,KSMF
2015-02-15 20:30:00,N476HA,223,HAL,PHLI
2015-02-16 00:00:00,,,,KCRP
2015-02-16 00:00:00,,,,KJFK
2015-02-16 00:00:00,,,,KRNO
2015-02-16 07:00:00,PT-MOB,8110,TAM,KMCO
2015-02-16 11:38:00,,35,AAL,KDFW
2015-02-16 12:00:00,N979EV,5550,ASQ,KEVV
2015-02-16 13:15:00,N708JB,411,JBU,KJFK
2015-02-16 13:32:00,N3803D,,PVT,82WN
2015-02-16 18:23:00,,75,BUS,KMEM
2015-02-16 19:27:00,N833DN,1914,DAL,KDTW
2015-02-16 21:27:00,N596FE,0074,FDX,KMEM
2015-02-17 00:00:00,,,,KBFI
2015-02-17 00:00:00,,,,PHNL
2015-02-17 07:31:00,N163GJ,3659,GJS,KORD
2015-02-17 08:15:00,N286SJ,614,HGT,KSJC
2015-02-17 10:00:00,N452AW,3999,AWI,KPHL
2015-02-17 11:00:00,N924DA,,BUS,4V1
2015-02-17 11:07:00,,412,NKS,KLBE
2015-02-17 14:54:00,C1720,1720,USCG,PHJR
2015-02-17 17:10:00,VH-OEB,11,QFA,KJFK
2015-02-17 20:40:00,,,MIL,79J
2015-02-17 21:07:00,N572FE,1807,FDX,KPDX
2015-02-18 00:00:00,,,,PHLI
2015-02-18 00:00:00,,,,KPSM
2015-02-18 00:00:00,,,,KDFW
2015-02-18 00:00:00,,,,KAUG
2015-02-18 00:00:00,,,,KJFK
2015-02-18 07:30:00,N29NG,,BUS,KLAX
2015-02-18 07:30:00,N41529,,GOV,
2015-02-18 08:00:00,N932AN,338,AAL,KSFO
2015-02-18 08:30:00,N583FE,1413,FDX,PHNL
2015-02-18 08:50:00,N442WN,4278,SWA,KDEN
2015-02-18 11:00:00,C-GFJZ,903?,JZA,KJFK
2015-02-18 11:35:00,N942JB,1415,JBU,KJFK
2015-02-18 17:38:00,N797fe,7775,CFS,KPHX
2015-02-18 18:11:00,N410QX,2299,QXE,KEUG
2015-02-18 18:15:00,,4539,RPA,KALB
2015-02-18 23:50:00,,,,PHLI
2015-02-19 00:00:00,,,,KMFE
2015-02-19 00:00:00,,,,KGPT
2015-02-19 08:10:00,,1596,JBU,KMCO
2015-02-19 09:30:00,N908XJ,3462,FLG,KLGA
2015-02-19 10:15:00,,,MIL,KMEM
2015-02-19 11:11:00,N489HA,280,HAL,PHLI
2015-02-19 11:35:00,N35580,,BUS,KCXY
2015-02-19 16:16:00,N75831,,PVT,KBTR
2015-02-19 20:45:00,N660AW,601,AWE,KPHX
2015-02-20 00:00:00,,,,KBFI
2015-02-20 00:00:00,,,,KCOS
2015-02-20 00:00:00,,,,KLAX
2015-02-20 00:00:00,,,,KSLC
2015-02-20 06:35:00,N434MK,2467,QXE,KSTS
2015-02-20 09:30:00,N946PH,,PHM,KHUM
2015-02-20 14:20:00,N17233,1544,UAL,KDEN
2015-02-20 17:15:00,N180US,894,AWE,KRSW
2015-02-20 18:23:00,N8327A,4202,SWA,KDAL
2015-02-21 00:00:00,N593AS,368,ASA,KSEA
2015-02-21 00:00:00,,,,KLIT
2015-02-21 06:55:00,N455UP,702,UPS,KABY
2015-02-21 07:55:00,N368JB,1434,JBU,KMCO
2015-02-21 08:40:00,N14204,4525,ASQ,KIAH
2015-02-21 08:45:00,N594AS,329,ASA,KSJC
2015-02-21 11:43:00,C1720,1720,USCG,PHJR
2015-02-21 15:30:00,N935NN,262,AAL,KDFW
2015-02-21 18:14:00,N14203,4092,ASQ,KRDU
2015-02-21 18:30:00,N8311Q,4049,SWA,KLAS
2015-02-21 19:30:00,N8626B,3083,SWA,KDEN
2015-02-21 20:29:00,N379SW,4254,SWA,KSMF
2015-02-22 00:00:00,,622,LXJ,KFLO
2015-02-22 00:00:00,,,,KDEN
2015-02-22 00:00:00,,,,KPHX
2015-02-22 00:00:00,,,,KABE
2015-02-22 06:28:00,,6133,ASQ,KERI
2015-02-22 06:29:00,,3288,ENY,KDFW
2015-02-22 07:50:00,N317US,891,DAL,KATL
2015-02-22 07:59:00,,4292,ASQ,KSBN
2015-02-22 09:45:00,N9004F,1312,AAL,KMIA
2015-02-22 09:53:00,N8GQ,,BUS,KAPC
2015-02-22 10:29:00,N480UA,397,UAL,KSFO
2015-02-22 11:00:00,C1700,,USCG,PHJR
2015-02-22 11:50:00,N85XP,,BUS,KVNY
2015-02-22 12:40:00,N109HQ,4663,RPA,KPHL
2015-02-22 13:23:00,N8604K,621,SWA,KBNA
2015-02-22 13:31:00,N6155K,,BUS,W00
2015-02-22 14:58:00,N3772H,418,DAL,KJFK
2015-02-22 15:55:00,N559FE,358,FDX,KMEM
2015-02-22 18:18:00,,5952,ASQ,KCAE
2015-02-22 18:23:00,N165US,2050,AWE,KLGA
2015-02-23 00:00:00,,,,KMFE
2015-02-23 00:00:00,,,,KPDX
2015-02-23 00:00:00,,,,KJAX
2015-02-23 09:54:00,C1707,1707,USCG,PHLI
2015-02-23 10:15:00,N1730M,,BUS,KPKB
2015-02-23 10:15:00,N62690,223,BUS,KSFB
2015-02-23 18:20:00,N902TS,,BUS,PHNL
2015-02-24 00:00:00,,,,KPDX
2015-02-24 02:13:00,N245LR,5771,ASH,KLBB
2015-02-24 06:20:00,N958FD,1573,FDX,KICT
2015-02-24 07:14:00,N588NN,1150,DAL,PHNL
2015-02-24 08:23:00,N38451,1043,UAL,KEWR
2015-02-24 08:25:00,N774WF,,BUS,KLNK
2015-02-24 15:43:00,N9404V,189,AAL,KSJC
2015-02-24 16:15:00,N401TM,,BUS,KOAK
2015-02-24 17:38:00,N491HA,544,HAL,PHOG
2015-02-24 17:53:00,,736T?,SKW,KDEN
2015-02-24 18:00:00,,464,SWA,KBNA
2015-02-24 21:00:00,N560CX,,BUS,KHOU
2015-02-24 23:35:00,N905AW,645,AWE,PHOG
2015-02-25 00:00:00,,,,KJFK
2015-02-25 00:00:00,,,,KDAB
2015-02-25 00:00:00,,,,KCVG
2015-02-25 00:00:00,,,,KLAX
2015-02-25 00:00:00,,,,KLGA
2015-02-25 00:00:00,,,,KSLC
2015-02-25 00:00:00,,,,KSLC
2015-02-25 06:35:00,N789JB,966,JBU,KRSW
2015-02-25 09:29:00,,20,SWA,KHRL
2015-02-25 10:00:00,N358FE,869,FDX,KMEM
2015-02-25 11:30:00,N632JB,338,JBU,KBDL
2015-02-25 14:09:00,YS512,,BOE,KMWH
2015-02-25 19:45:00,N426YX,4277,RPA,KOMA
2015-02-26 00:00:00,N767SW,4992,SWA,KSAN
2015-02-26 00:00:00,,,,KAVP
2015-02-26 00:00:00,,,,KCVG
2015-02-26 00:00:00,,,,KFTW
2015-02-26 00:00:00,,,,KLEX
2015-02-26 00:00:00,,,,KPSM
2015-02-26 00:00:00,,,,KJFK
2015-02-26 00:00:00,,,,KBLI
2015-02-26 09:22:00,C1719,,USCG,PHJR
2015-02-26 12:30:00,N66W,2,BUS,KSLI
2015-02-26 16:17:00,N417YX,,RPA,KIAH
2015-02-26 17:50:00,,341,JBU,TISX
2015-02-26 18:45:00,,1888,AWE,KPHL
2015-02-26 19:52:00,N834CS,,BUS,
2015-02-26 20:31:00,N812AW,1867,AWE,KBNA
2015-02-26 21:00:00,N759GS,836,SWA,KPHX
2015-02-26 22:05:00,N963WN,3831,SWA,KLAS
2015-02-26 22:15:00,,4703,ASQ,KBRO
2015-02-27 00:00:00,,,,KABE
2015-02-27 00:00:00,,,,KDFW
2015-02-27 07:00:00,N605A4,3009,ENY,KCMI
2015-02-27 12:00:00,,,,KSUW
2015-02-27 12:00:00,N585AE,,PHM,
2015-02-27 14:24:00,N906WA,,BUS,KOPF
2015-02-27 21:05:00,N7703A,2594,SWA,KDCA
2015-02-28 00:00:00,,,,KDEN
2015-02-28 00:00:00,,,,KMFE
2015-02-28 00:00:00,,,,KBED
2015-02-28 00:00:00,,,,KDEN
2015-02-28 00:00:00,,,,KJFK
2015-02-28 00:00:00,,,,KATL
2015-02-28 00:00:00,,,,KAUS
2015-02-28 09:53:00,N36483,,PVT,KCCR
2015-02-28 10:00:00,N7735A,2942,SWA,KLBB
2015-02-28 14:55:00,,4967,SKW,KIAH
2015-02-28 15:42:00,N137QH,4668,RPA,KCMH
2015-02-28 16:33:00,N867DA,172,DAL,KJFK
2015-02-28 18:16:00,N967DL,2047,DAL,KJFK
2015-03-01 00:00:00,,,,PHLI
2015-03-01 00:00:00,,,,KMFE
2015-03-01 00:00:00,,,,KMKE
2015-03-01 00:00:00,,,,KMDD
2015-03-01 00:00:00,,,,KCLT
2015-03-01 06:58:00,N197JB,318,JBU,KJFK
2015-03-01 08:32:00,N581HA,23,HAL,KOAK
2015-03-01 09:00:00,N808NW,166,DAL,KSEA
2015-03-01 10:35:00,N522SW,4467,SWA,KDAL
2015-03-01 11:10:00,N562JB,855,JBU,KJFK
2015-03-01 11:45:00,N900FS,,BUS,KHVN
2015-03-01 13:48:00,N3762Y,465,DAL,KJFK
2015-03-01 21:17:00,,5,HAL,PHNL
2015-03-02 00:00:00,,,,PHNL
2015-03-02 00:00:00,N796JB,,JBU,KSEA
2015-03-02 00:00:00,,,,KSBA
2015-03-02 00:00:00,,,,KRSW
2015-03-02 00:00:00,,,,KORF
2015-03-02 01:32:00,,263,JBU,KSEA
2015-03-02 06:05:00,N41PG,,BUS,KIND
2015-03-02 07:58:00,N13248,1520,UAL,KEWR
2015-03-02 12:00:00,N89,,GOV,KBLV
2015-03-02 12:00:00,,1246,AAL,KFLL
2015-03-02 13:25:00,N59WF,,BUS,KPWA
2015-03-02 17:50:00,,1901,SWA,KPHX
2015-03-02 19:00:00,N9615W,2369,AAL,KMSY
2015-03-02 19:19:00,N713UW,1891,AWE,KJAX
2015-03-02 19:30:00,N383SW,612,SWA,KPHX
2015-03-02 19:58:00,N552WN,1005,SWA,KMSY
2015-03-02 21:28:00,N581HA,465,HAL,NSTU
2015-03-02 22:20:00,N216FR,1274,FFT,KPHL
2015-03-03 00:00:00,,,,KSMF
2015-03-03 00:00:00,,,,KORD
2015-03-03 00:00:00,,,,KIND
2015-03-03 00:00:00,,,,KAUS
2015-03-03 06:50:00,N926DL,2135,DAL,KTPA
2015-03-03 09:39:00,,628,ASA,KBLI
2015-03-03 11:43:00,N7703A,1159,SWA,KDAL
2015-03-03 11:45:00,N420CS,,BUS,KOMA
2015-03-03 11:45:00,N720CH,,BUS,KSGR
2015-03-03 12:01:00,N142EM,,BUS,KLAL
2015-03-03 12:27:00,,1714,JBU,KMCO
2015-03-03 17:45:00,N352NW,1626,DAL,KATL
2015-03-03 18:48:00,,3644,ENY,KSAF
2015-03-03 21:10:00,N548UW,1871,AWE,KTPA
2015-03-03 21:10:00,N384SW,609,SWA,KTPA
2015-03-03 21:40:00,N395HA,12,HAL,KSFO
2015-03-03 22:30:00,N304FE,1387,FDX,KMEM
2015-03-04 00:00:00,,,,KMSY
2015-03-04 00:00:00,,,,KMCO
2015-03-04 00:00:00,,,,KBJC
2015-03-04 06:00:00,,448,AWE,KCLT
2015-03-04 07:40:00,N675FE,1477,FDX,KATW
2015-03-04 09:30:00,N919DE,1294,DAL,KATL
2015-03-04 11:30:00,N951FR,9201,FFT,KTTN
2015-03-04 12:00:00,N717SA,270,SWA,KDTW
2015-03-04 12:20:00,,369,SWA,KDEN
2015-03-04 15:30:00,N152AF,624,AMF,KIDA
2015-03-04 16:00:00,N391SW,448,SWA,KGRR
2015-03-04 19:17:00,,2144,UAL,KIAH
2015-03-04 19:35:00,C2317,,USCG,KMOB
2015-03-04 19:48:00,N651JB,1351,JBU,KMCO
2015-03-04 20:44:00,,311,HAL,PHNL
2015-03-05 00:00:00,,,,KATL
2015-03-05 00:00:00,,,,KDFW
2015-03-05 00:00:00,,,,KFTG
2015-03-05 09:51:00,N60WC,60,BUS,KCCR
2015-03-05 10:50:00,,,BUS,KDAB
2015-03-05 13:10:00,N33714,,UAL,KDEN
2015-03-05 13:15:00,N210FA,,PVT,
2015-03-05 18:55:00,N987CT,,GOV,KPVU
2015-03-05 19:45:00,N406ME,,BUS,
2015-03-05 20:48:00,N435AW,4011,AWI,KPHL
2015-03-06 00:00:00,,,,KTPA
2015-03-06 00:00:00,N68822,1720,UAL,KPHX
2015-03-06 08:20:00,,1621,AAL,KJAC
2015-03-06 11:00:00,N893NN,1189,AAL,KDFW
2015-03-06 11:15:00,N854GT,046,GTI,KMIA
2015-03-06 14:09:00,,5820,ASH,KXNA
2015-03-06 17:50:00,,,MIL,KGTR
2015-03-06 18:00:00,N123HQ,,RPA,KSTL
2015-03-06 18:39:00,N533NN,5235,JIA,KCLT
2015-03-06 21:00:00,N153AE,,PHM,
2015-03-06 23:25:00,N905EV,2526?,ASQ,KLAW
2015-03-06 23:40:00,N8601C,176,SWA,KSMF
2015-03-07 00:00:00,,,,KMAF
2015-03-07 00:00:00,,,,KSEA
2015-03-07 00:08:00,,1193,UAL,KSEA
2015-03-07 11:20:00,N869NN,1121,AAL,KDFW
2015-03-07 14:35:00,N607NK,872,NKS,KORD
2015-03-07 21:20:00,N394SW,1495,SWA,KTPA
2015-03-07 22:00:00,N199UW,516,AWE,KSMF
2015-03-08 00:00:00,,,,KSLC
2015-03-08 00:00:00,N312US,1476,DAL,KGEG
2015-03-08 00:00:00,,,,KHVN
2015-03-08 00:00:00,,,,KDAL
2015-03-08 00:00:00,,,,KPHF
2015-03-08 00:00:00,,,,KPIA
2015-03-08 09:04:00,,451,MKU,PHOG
2015-03-08 10:31:00,,5203,ASQ,KMYR
2015-03-08 10:36:00,,3667,FLG,KDTW
2015-03-08 14:41:00,,340,XSR,KPWA
2015-03-08 17:22:00,,5235?,JIA,KJQF
2015-03-08 17:30:00,N10EU,46,BUS,KJQF
2015-03-08 19:20:00,N618WN,2793,SWA,KLAS
2015-03-08 19:29:00,,650,UAL,KDEN
2015-03-08 20:00:00,N113HQ,4506,RPA,KCMH
2015-03-08 20:30:00,N579QS,579,BUS,KVNY
2015-03-08 20:47:00,N201FR,1127,FFT,KIAD
2015-03-09 00:00:00,,,,KEWR
2015-03-09 00:00:00,,,,KDFW
2015-03-09 00:00:00,,,,KHSV
2015-03-09 00:00:00,,,,KCOS
2015-03-09 00:00:00,,,,KPAE
2015-03-09 00:00:00,,,,KAUS
2015-03-09 00:00:00,,,,KCVG
2015-03-09 00:00:00,,,,KTYS
2015-03-09 00:00:00,,,,KDFW
2015-03-09 00:00:00,N537AS,805,ASA,KSEA
2015-03-09 00:00:00,,,,KUIN
2015-03-09 00:45:00,,845,ABX,TJSJ
2015-03-09 05:24:00,N127DL,5,DAL,KATL
2015-03-09 09:30:00,,2514,ASQ,KOKC
2015-03-09 10:07:00,,4471,SKW,KSLC
2015-03-09 12:20:00,N616SW,751,SWA,KONT
2015-03-09 14:42:00,N7740A,2524,SWA,KCAK
2015-03-09 15:59:00,N728MM,,BUS,KSGR
2015-03-09 16:00:00,N202UW,1823,AWE,KPHL
2015-03-09 20:48:00,N663US,1713,DAL,KRSW
2015-03-09 23:50:00,N85BE,,BUS,KCMH
2015-03-10 00:00:00,,,,KCLT
2015-03-10 00:00:00,,,,KDTW
2015-03-10 00:00:00,,,,KMSP
2015-03-10 00:00:00,,,,KJAX
2015-03-10 00:00:00,,,,KJFK
2015-03-10 00:00:00,,,,KMCO
2015-03-10 01:00:00,,,MIL,KCHS
2015-03-10 05:15:00,N544US,291,DAL,PGUM
2015-03-10 08:20:00,,232,MKU,PHNL
2015-03-10 13:00:00,N1561Q,,BUS,KCNO
2015-03-10 13:28:00,,691,AWE,KMCO
2015-03-10 13:52:00,N652SW,543,SWA,KDEN
2015-03-10 14:02:00,N738CB,1262,SWA,KSTL
2015-03-10 20:06:00,N960WN,695,SWA,KOAK
2015-03-10 20:38:00,N411MB,,BUS,KCNO
2015-03-10 21:00:00,N8314L,2428,SWA,KOAK
2015-03-10 21:02:00,,163,AAY,KIWA
2015-03-10 21:30:00,N616SW,2242,SWA,KORF
2015-03-11 00:00:00,,,,KJFK
2015-03-11 00:00:00,,,,KLIT
2015-03-11 00:00:00,,,,KTPA
2015-03-11 00:00:00,,,,KBWI
2015-03-11 00:00:00,N370SW,382,SWA,KDEN
2015-03-11 00:00:00,,,,KHEF
2015-03-11 00:00:00,,,,KJFK
2015-03-11 00:00:00,,,,KBWI
2015-03-11 00:00:00,,,,KDTW
2015-03-11 03:40:00,VH-MBP,,BUS,PHNL
2015-03-11 05:30:00,N978FD,1988,FDX,KATL
2015-03-11 06:52:00,N34NG,4896,RPA,KEWR
2015-03-11 08:30:00,C-GBHY,1879,ROU,KLAX
2015-03-11 12:00:00,N299WN,606,SWA,KMCO
2015-03-11 15:00:00,N318JB,2019,JBU,KORH
2015-03-11 15:20:00,N779JB,1453,JBU,TJSJ
2015-03-11 17:00:00,N686AE,3240,ENY,KPIA
2015-03-11 18:15:00,N804NN,1468,AAL,KDFW
2015-03-11 18:40:00,N40616,,BUS,KMKC
2015-03-11 19:21:00,,1333,AAL,KDFW
2015-03-11 19:35:00,N439YX,4344,RPA,KIAH
2015-03-11 20:15:00,,4813,SWA,KMCI
2015-03-11 20:30:00,N9676T,,PVT,
2015-03-11 20:54:00,N522FE,981,FDX,KEWR
2015-03-12 00:00:00,,,,KFTW
2015-03-12 00:00:00,,,,KOMA
2015-03-12 00:00:00,,,,KGTR
2015-03-12 00:00:00,,,,KMFE
2015-03-12 00:00:00,,,,KMFE
2015-03-12 00:00:00,,,,PHNL
2015-03-12 00:00:00,,,,KPSM
2015-03-12 00:00:00,,,,KORD
2015-03-12 00:00:00,,,,KORD
2015-03-12 01:40:00,N346UP,957,UPS,KSDF
2015-03-12 06:00:00,N331CA,6240,GJS,KOMA
2015-03-12 09:23:00,N556UH,,BUS,
2015-03-12 09:55:00,N239JB,859,JBU,TJSJ
2015-03-12 10:13:00,N776WR,,BUS,KDSM
2015-03-12 20:37:00,,291,AAL,KAUS
2015-03-12 22:40:00,N844VA,236,VRD,KORD
2015-03-12 22:45:00,N266WN,692,SWA,KDAL
2015-03-12 23:15:00,N206FR,288,FFT,KSTL
2015-03-12 23:38:00,,2509,DAL,KSAT
2015-03-13 00:00:00,,,,KCLE
2015-03-13 00:00:00,,,,KGNV
2015-03-13 00:00:00,,,,KJFK
2015-03-13 00:00:00,,,,KLAX
2015-03-13 00:00:00,,,,KMFE
2015-03-13 00:00:00,,,,KORD
2015-03-13 00:00:00,,,,KORD
2015-03-13 00:00:00,,,,PGUM
2015-03-13 00:00:00,,,,PHNL
2015-03-13 00:00:00,,,,PHNL
2015-03-13 00:00:00,N317AS,,ASA,KSEA
2015-03-13 00:20:00,N857FD,27,FDX,KMEM
2015-03-13 00:55:00,N711EC,,ECJ,KABE
2015-03-13 03:30:00,N321FE,1453,FDX,KMEM
2015-03-13 06:20:00,N265WN,417,SWA,KPHX
2015-03-13 06:24:00,,1427,FDX,KAUS
2015-03-13 06:45:00,,,GOV,KELP
2015-03-13 09:28:00,,,SWA,KMSY
2015-03-13 09:35:00,,6525,SKW,KDCA
2015-03-13 10:00:00,N8306H,474,SWA,KMSY
2015-03-13 10:27:00,,354,,KHRL
2015-03-13 10:30:00,N568WA,,BUS,X39
2015-03-13 11:10:00,C1709,,USCG,KSCK
2015-03-13 11:45:00,N4NP,,BUS,KSFB
2015-03-13 11:48:00,N100BY,,BUS,KISM
2015-03-13 13:16:00,,,MIL,KADM
2015-03-13 13:16:00,N249NZ,,BUS,PGUM
2015-03-13 22:15:00,N599AA,12335,AAL,KLAS
2015-03-13 23:48:00,N527AE,3174,ENY,KLIT
2015-03-13 23:59:00,N232WN,1427,SWA,KAUS
2015-03-14 00:00:00,,,,KBWI
2015-03-14 00:00:00,,,,KEVV
2015-03-14 00:00:00,,,,KMFR
2015-03-14 00:02:00,N690FE,1322,FDX,KMEM
2015-03-14 09:00:00,N963AT,2120,DAL,KMDW
2015-03-14 10:50:00,,116,JBU,KSYR
2015-03-14 13:50:00,N430QX,743,QXE,KSEA
2015-03-14 15:28:00,N324NB,2206,DAL,KORF
2015-03-14 15:30:00,N285AY,717,AWE,KPHL
2015-03-14 18:05:00,,65,DAL,KMIA
2015-03-14 18:50:00,A6-FEV,,BOE,KBFI
2015-03-14 19:00:00,,3548,GJS,KBZN
2015-03-14 19:40:00,A6-EOC,212,UAE,KIAH
2015-03-14 20:03:00,N837CS,,BUS,
2015-03-14 21:30:00,N832SC,,BUS,KLEX
2015-03-14 21:35:00,N684WN,1038,SWA,KLAX
2015-03-14 22:40:00,,1063,DAL,KBHM
2015-03-15 00:00:00,,,,KAUS
2015-03-15 00:00:00,,,,KPDX
2015-03-15 12:30:00,,652,TSC,KMCO
2015-03-15 12:55:00,N766JB,231,JBU,KLGB
2015-03-15 15:50:00,N614AE,2929,ENY,KRST
2015-03-15 16:30:00,N361SW,4989,SWA,KTPA
2015-03-15 20:20:00,N250TT,,BUS,2F0
2015-03-15 22:45:00,N604SW,446,SWA,KDAL
2015-03-16 00:00:00,,,,KBDL
2015-03-16 00:00:00,,,,KDFW
2015-03-16 00:00:00,,,,KEWR
2015-03-16 00:00:00,,,,KCMH
2015-03-16 00:00:00,,,,KHVN
2015-03-16 00:00:00,,3092,ENY,KCLL
2015-03-16 00:00:00,,,,KIND
2015-03-16 00:00:00,,,,KMCO
2015-03-16 00:00:00,,,,KTEB
2015-03-16 00:00:00,,,,KGSO
2015-03-16 00:00:00,N487CA,4579,SKW,KMSP
2015-03-16 00:00:00,,,,KCMA
2015-03-16 07:20:00,,5288,ASQ,KRIC
2015-03-16 09:25:00,N329JB,208,JBU,KJFK
2015-03-16 11:11:00,N809MD,,RPA,KPWM
2015-03-16 12:39:00,N184US,1729,AWE,KMCO
2015-03-16 12:40:00,N21CV,,BUS,KFPR
2015-03-16 19:42:00,N439FX,439,LXJ,KSGR
2015-03-16 20:00:00,N488WN,105,SWA,KBNA
2015-03-16 21:15:00,N445WN,4550,SWA,KSAN
2015-03-16 22:10:00,,1565,DAL,KDAL
2015-03-16 22:24:00,N329PH,,PHM,MD71
2015-03-16 22:50:00,N924WN,3448,SWA,KPHL
2015-03-16 23:30:00,N904FJ,5508,ASH,KIAD
2015-03-17 00:00:00,,,,KAUS
2015-03-17 00:00:00,,,,KCLT
2015-03-17 00:00:00,,,,KBWI
2015-03-17 00:00:00,,,,KLAL
2015-03-17 00:00:00,,,,KMCO
2015-03-17 00:00:00,,,,KMEM
2015-03-17 00:00:00,,,,KJFK
2015-03-17 00:06:00,,5508,ASH,KIAD
2015-03-17 04:13:00,,772,BUS,KLAS
2015-03-17 07:20:00,N249PS,5228,JIA,KDAY
2015-03-17 08:30:00,N198AA,1320,AAL,KJFK
2015-03-17 12:00:00,N8655D,2776,SWA,KMDW
2015-03-17 14:00:00,N7250R,,PVT,KACT
2015-03-17 15:40:00,N617NK,319,NKS,KRSW
2015-03-17 17:20:00,,,MIL,KACT
2015-03-17 18:30:00,N7375A,1515,AAL,KMCO
2015-03-17 19:00:00,N361UP,106,UPS,KEWR
2015-03-17 20:12:00,,1669,DAL,KMCO
2015-03-17 20:25:00,N761RR,677,SWA,KOAK
2015-03-17 21:42:00,N538AS,815,ASA,PHLI
2015-03-17 21:50:00,N572UW,639,AWE,KONT
2015-03-18 00:00:00,,,,PGUM
2015-03-18 00:00:00,,,,KTYS
2015-03-18 00:00:00,,,,KDFW
2015-03-18 00:00:00,,,,KLIT
2015-03-18 00:00:00,,,,KMSP
2015-03-18 07:00:00,N464AS,722,ASA,KSLC
2015-03-18 07:12:00,N3760C,895,DAL,KLAX
2015-03-18 09:15:00,N154DR,,BUS,KACT
2015-03-18 13:44:00,,,MIL,KLNK
2015-03-18 16:30:00,N412TX,,BUS,
2015-03-18 17:39:00,N908FJ,,ASH,KCLE
2015-03-18 18:10:00,N414PA,,BUS,KHOU
2015-03-18 20:55:00,N539UW,2039,AWE,KCLT
2015-03-18 22:00:00,N556JB,71,JBU,KSLC
2015-03-18 23:05:00,,2004,AWE,KCLE
2015-03-18 23:26:00,N816NN,,AAL,KTUL
2015-03-19 00:00:00,,,,KATL
2015-03-19 00:00:00,,,,KEWR
2015-03-19 00:00:00,,,,KGPT
2015-03-19 00:00:00,,,,KDFW
2015-03-19 00:00:00,,,,KLGB
2015-03-19 00:00:00,,,,KSLC
2015-03-19 00:00:00,,,,KBDL
2015-03-19 00:00:00,,,,KLEX
2015-03-19 04:10:00,N162UP,782,UPS,KSAT
2015-03-19 08:49:00,N853VA,108,VRD,KLAX
2015-03-19 09:13:00,N778AS,690,ASA,KGEG
2015-03-19 10:35:00,N750AT,1197,DAL,PHOG
2015-03-19 11:10:00,N797MX,148,SWA,KBNA
2015-03-19 11:15:00,N835PA,,BUS,
2015-03-19 15:27:00,N105HQ,4514,RPA,KMDT
2015-03-19 20:00:00,N675AN,27,AAL,KLAS
2015-03-19 20:20:00,N625AE,3033,ENY,KSGF
2015-03-19 21:55:00,,34,THY,KIAH
2015-03-19 23:45:00,N401YX,4300,RPA,KCLE
2015-03-20 00:00:00,,,,PAFA
2015-03-20 00:00:00,,,,KDTW
2015-03-20 00:00:00,,,,KILG
2015-03-20 00:00:00,,,,KLWS
2015-03-20 00:00:00,,,,KDTW
2015-03-20 00:00:00,,,,KDFW
2015-03-20 00:00:00,,,,KBLI
2015-03-20 03:50:00,,1453,FDX,KMEM
2015-03-20 05:20:00,N955AN,89,AAL,KIAH
2015-03-20 05:50:00,,1322,UPS,KJAX
2015-03-20 11:30:00,,5234,JIA,KPNS
2015-03-20 14:21:00,N8839E,3611,FLG,KDTW
2015-03-20 15:00:00,N1229C,504,BUS,PAKW
2015-03-20 15:07:00,N41GJ,,BUS,KISM
2015-03-20 15:15:00,N608SK,4706,SKW,KJAC
2015-03-20 16:35:00,,4706,SKW,KJAC
2015-03-20 18:12:00,N820M,,BUS,KGKY
2015-03-20 18:36:00,OY-KBM,,SAS,KIAD
2015-03-20 18:40:00,N179JB,1729,JBU,KRSW
2015-03-20 19:45:00,,,,KMYR
2015-03-20 20:15:00,N999DN,765,DAL,KOMA
2015-03-20 22:45:00,N527SW,4089,SWA,KELP
2015-03-20 23:50:00,N865NN,1004,AAL,KRSW
2015-03-21 00:00:00,,,,KPDX
2015-03-21 00:00:00,,,,KPIE
2015-03-21 00:00:00,,,,KMSY
2015-03-21 00:00:00,,,,KDCA
2015-03-21 00:00:00,,,,KDFW
2015-03-21 00:00:00,,,,KDFW
2015-03-21 08:08:00,N7743H,1352,SWA,KPVD
2015-03-21 08:49:00,N291WN,242,SWA,KDAL
2015-03-21 09:15:00,,5270,LOF,KIAH
2015-03-21 09:30:00,N739BC,,BUS,KORS
2015-03-21 10:12:00,,5572,SKW,KDEN
2015-03-21 11:30:00,N612JB,338,JBU,KBDL
2015-03-21 12:00:00,N218NV,625,AAY,KSFB
2015-03-21 18:55:00,N956UW,834,AWE,KSAT
2015-03-21 19:00:00,N618CA,2691,KAP,TISX
2015-03-22 00:00:00,,,,KMCI
2015-03-22 00:00:00,,,,KSLC
2015-03-22 00:00:00,,,,KMCI
2015-03-22 00:00:00,,,,KTEB
2015-03-22 00:00:00,,,,KCOS
2015-03-22 00:00:00,,,,KEWR
2015-03-22 00:00:00,,,,KLGA
2015-03-22 00:00:00,,,,KMCO
